! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF22_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
3.000000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-3.022962                alpha0      ! 0-lift angle of attack, depends on airfoil.
14.095044                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-13.993343               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
7.013785                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.770445                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.137178                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.000000                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.079887                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  4.73104577976768e-18  2.42750608763174e-02  0.00000000000000e+00
-1.77000000000000e+02  7.10025164904056e-02  2.56249367322554e-02  1.20000000361047e-01
-1.74000000000000e+02  1.42005031916033e-01  2.92256788285170e-02  2.39999998922534e-01
-1.71000000000000e+02  2.13007938564558e-01  3.50426809648062e-02  3.60000658682385e-01
-1.68000000000000e+02  2.84013671738336e-01  6.16221725584232e-02  3.88780943849686e-01
-1.65000000000000e+02  3.55012580989766e-01  9.74024738902443e-02  3.71954496609251e-01
-1.62000000000000e+02  4.26018974098343e-01  1.39946925396846e-01  3.55126275725689e-01
-1.59000000000000e+02  4.97013700510744e-01  1.89494224093530e-01  3.51365342483318e-01
-1.56000000000000e+02  5.68021983931904e-01  2.45252398810026e-01  3.73739910497586e-01
-1.53000000000000e+02  6.39023405836282e-01  3.06201424676009e-01  3.96112321102549e-01
-1.50000000000000e+02  7.10025162779319e-01  3.72080673294208e-01  4.16818091820461e-01
-1.47000000000000e+02  7.51424481890269e-01  4.42599514263023e-01  4.20856652822709e-01
-1.44000000000000e+02  7.33617487400632e-01  5.15583814230039e-01  4.23228624465571e-01
-1.41000000000000e+02  7.15234931701791e-01  5.91866416564155e-01  4.25696435560109e-01
-1.38000000000000e+02  6.95329413818658e-01  6.69381989415724e-01  4.28942859588528e-01
-1.35000000000000e+02  6.73569904512950e-01  7.47743622992933e-01  4.32767724544424e-01
-1.32000000000000e+02  6.48693456865776e-01  8.26296565784026e-01  4.36592589543142e-01
-1.29000000000000e+02  6.20133231029358e-01  9.03684208580529e-01  4.41389657872743e-01
-1.26000000000000e+02  5.88625880636847e-01  9.79469049951926e-01  4.46686372494546e-01
-1.23000000000000e+02  5.54116955760007e-01  1.05331724354799e+00  4.52325060818495e-01
-1.20000000000000e+02  5.15002978006949e-01  1.12282846310443e+00  4.57579421009267e-01
-1.17000000000000e+02  4.72846447237800e-01  1.18833774814496e+00  4.61988259111011e-01
-1.14000000000000e+02  4.28003444628611e-01  1.24975276631626e+00  4.65956876217662e-01
-1.11000000000000e+02  3.80247453568780e-01  1.30593454321843e+00  4.69922439199101e-01
-1.08000000000000e+02  3.29388794876197e-01  1.35442841660050e+00  4.70937332159381e-01
-1.05000000000000e+02  2.76834426996539e-01  1.39714190143410e+00  4.71285736087950e-01
-1.02000000000000e+02  2.22814072477615e-01  1.43386683914035e+00  4.71020244120847e-01
-9.90000000000000e+01  1.67379102671137e-01  1.46177577516467e+00  4.69012607145202e-01
-9.60000000000000e+01  1.11468821251310e-01  1.48140617119622e+00  4.64811157912406e-01
-9.30000000000000e+01  5.55889873305342e-02  1.49417562604430e+00  4.59924142326379e-01
-9.00000000000000e+01 -2.17752684333930e-10  1.49999999997718e+00  4.55037126676441e-01
-8.70000000000000e+01 -5.55889869972427e-02  1.49417562607922e+00  4.44515374960972e-01
-8.40000000000000e+01 -1.11468821099796e-01  1.48140617124228e+00  4.33993623155422e-01
-8.10000000000000e+01 -1.67379103105435e-01  1.46177577494603e+00  4.22940537242811e-01
-7.80000000000000e+01 -2.22814072911913e-01  1.43386683892170e+00  4.10187182431287e-01
-7.50000000000000e+01 -2.76834426780330e-01  1.39714190158764e+00  3.96083613983227e-01
-7.20000000000000e+01 -3.29388794636652e-01  1.35442841682359e+00  3.81565331649561e-01
-6.90000000000000e+01 -3.80247453880016e-01  1.30593454285228e+00  3.66656312160867e-01
-6.60000000000000e+01 -4.28003444279382e-01  1.24975276672711e+00  3.50017427818924e-01
-6.30000000000000e+01 -4.72846447177279e-01  1.18833774823296e+00  3.33378543312613e-01
-6.00000000000000e+01 -5.15002978133067e-01  1.12282846288030e+00  3.16593224718377e-01
-5.70000000000000e+01 -5.54116955345178e-01  1.05331724428520e+00  2.99515038086921e-01
-5.40000000000000e+01 -5.88625880702224e-01  9.79469049810667e-01  2.82303729323124e-01
-5.10000000000000e+01 -6.20133231259915e-01  9.03684207976697e-01  2.65172787045949e-01
-4.80000000000000e+01 -6.48693456995133e-01  8.26296565375544e-01  2.48162225934161e-01
-4.50000000000000e+01 -6.73569904298265e-01  7.47743623670840e-01  2.31385900266910e-01
-4.20000000000000e+01 -6.57829413817218e-01  6.69381989421088e-01  2.14590428235307e-01
-3.90000000000000e+01 -6.40234931736905e-01  5.91866416418352e-01  1.89163549010829e-01
-3.60000000000000e+01 -6.21117487211778e-01  5.15583815004084e-01  1.52165601930105e-01
-3.30000000000000e+01 -6.01424481947686e-01  4.42599514027694e-01  1.13744693406461e-01
-3.00000000000000e+01 -6.47039560167713e-01  3.51772511156806e-01  8.28615186158068e-02
-2.93939393939394e+01 -6.62360681481398e-01  3.31620743720261e-01  7.73838100741511e-02
-2.87878787878788e+01 -6.78151982540305e-01  3.11468778326144e-01  7.19060557149246e-02
-2.81818181818182e+01 -6.94413349006775e-01  2.91316645860597e-01  6.64282470065474e-02
-2.75757575757576e+01 -7.35671245958266e-01  2.69845642592391e-01  5.96654164764979e-02
